name,date,diameter_m,velocity_km_s,miss_distance_km,eccentricity,hazardous
612856 (2004 TP1),2024-01-18,420.7653599595,9.2586071799,33871389.25698005,0.0,1
(2023 OF),2024-01-18,75.8647408746,8.2200334343,60370702.4877165,0.0,0
(2023 OF6),2024-01-18,695.0883006711,24.2062515128,73221067.08419263,0.0,1
(2023 YH2),2024-01-18,192.3268766365,7.2465192126,22050765.860952996,0.0,0
(2024 BG1),2024-01-18,651.6883821679,22.7562450068,61561576.16729385,0.0,0
(2024 BW1),2024-01-18,56.239309364,4.9833983651,2489928.654930937,0.0,0
(2024 BA2),2024-01-18,109.6579136575,9.1941406461,24287735.812353116,0.0,0
(2024 CD),2024-01-18,46.5628954805,10.1738823811,3351822.541218713,0.0,0
678861 (2017 YH),2024-01-18,1412.6675810887,11.6051343409,27297275.300416347,0.0,0
(2024 OD),2024-01-18,209.9133109443,21.6853230291,54463191.88266054,0.0,0
(2024 SS2),2024-01-18,9.5069230516,8.438995212,61971513.1667009,0.0,0
(2024 UR7),2024-01-18,5.9984629228,7.912069285,53355302.340660885,0.0,0
1685 Toro (1948 OA),2024-01-20,8280.1838304779,16.1740891961,19905934.88326244,0.0,0
483508 (2003 CR1),2024-01-20,588.897863577,11.910803757,12757787.944278298,0.0,1
(2006 EW52),2024-01-20,196.8067450894,6.7126064461,60209776.3788499,0.0,0
(2012 BV26),2024-01-20,224.9261651032,11.1243252179,35399473.7841718,0.0,0
(2015 UH52),2024-01-20,37.1569432173,11.6732951866,12542782.250286058,0.0,0
(2020 QT3),2024-01-20,731.2063912466,26.0744031334,34706013.80025338,0.0,0
(2020 UG7),2024-01-20,772.7517171183,12.3422404907,58076613.12247234,0.0,0
(2020 YT),2024-01-20,46.9937366478,23.9675648418,65712118.3717257,0.0,0
(2022 JL1),2024-01-20,29.3792008837,14.359301211,62984797.629063815,0.0,0
(2023 XX7),2024-01-20,80.5452583346,6.2648117959,7823906.951717773,0.0,0
(2024 BC),2024-01-20,21.8796302659,18.8933771827,847089.681072576,0.0,0
(2024 BL),2024-01-20,20.9913310944,18.8392128833,1790567.797990155,0.0,0
(2024 BQ1),2024-01-20,5.7549291163,6.597366878,345215.231246631,0.0,0
(2024 BU2),2024-01-20,137.4168467624,7.5167254251,13553751.730490088,0.0,0
(2005 UL),2024-01-21,1042.4133838516,21.9281789767,64200891.37027362,0.0,0
(2011 PS),2024-01-21,494.3561926196,22.5025402328,57653328.642069,0.0,1
(2017 ED3),2024-01-21,89.1332985597,6.0454683888,17081994.54612683,0.0,0
(2017 WA15),2024-01-21,1009.3457966538,20.5844445439,30088354.430875424,0.0,0
(2019 AN11),2024-01-21,51.7654482198,18.7859793932,57543127.92464562,0.0,0
(2023 OW1),2024-01-21,208.9488468882,6.8977708157,54138311.25052641,0.0,0
(2023 RB2),2024-01-21,244.36554919,12.1675528553,69771966.29899815,0.0,0
(2023 XX11),2024-01-21,383.7425691085,14.357095813,31598808.475093003,0.0,0
(2023 XQ13),2024-01-21,188.8165155254,11.3694195604,11131375.953489749,0.0,0
(2024 AH2),2024-01-21,109.1540813101,5.3425516108,10767899.20553371,0.0,0
(2024 BE1),2024-01-21,9.6836699473,9.7686734946,815119.314752107,0.0,0
(2024 BO4),2024-01-21,162.1959399198,9.5443204732,20814180.068872508,0.0,0
(2024 CL),2024-01-21,56.7596852866,13.3430527964,4945092.694686397,0.0,0
(2024 CF3),2024-01-21,32.6617897446,4.3711037432,3216954.286935931,0.0,0
(2024 PJ1),2024-01-21,72.7846803049,8.7411118364,38687829.159766845,0.0,0
(2024 RW3),2024-01-21,20.7988814142,5.5120526446,40426241.30595807,0.0,0
(2025 OR2),2024-01-21,94.1976305719,16.0857026466,14713260.152171327,0.0,0
(2009 JM2),2024-01-24,801.7518648824,19.8565606068,61504800.64903336,0.0,0
(2012 BE124),2024-01-24,801.7518648824,39.7261610127,39194790.161569595,0.0,0
(2014 YP44),2024-01-24,35.8129403019,8.9812538398,24152404.65738119,0.0,0
(2015 YA),2024-01-24,19.6806745089,6.8863788942,35927976.415501155,0.0,0
(2015 YE2),2024-01-24,53.7081234856,6.908309,29985059.86920102,0.0,0
(2015 YM10),2024-01-24,642.7468823564,32.588083659,41481353.018617466,0.0,0
(2019 WP4),2024-01-24,77.9901900722,10.6357529061,74365305.25841425,0.0,0
(2020 RA7),2024-01-24,23.6613750114,12.8686577521,32846662.143299546,0.0,0
(2021 BC),2024-01-24,82.0427064882,16.6099853333,23770828.616645973,0.0,0
(2022 TX1),2024-01-24,110.1640715893,11.0901549115,23299528.889731906,0.0,0
(2023 CY),2024-01-24,32.2136531891,10.0964095701,54016655.65963948,0.0,0
(2023 XM),2024-01-24,389.080960011,15.942405654,43865086.09501917,0.0,0
(2024 AL6),2024-01-24,43.655601735,27.0221757947,2088880.057849296,0.0,0
(2024 BN1),2024-01-24,37.5007521798,7.1102043437,13535870.282129202,0.0,0
(2024 BQ3),2024-01-24,26.7941496575,8.6572863574,1837874.429310266,0.0,0
(2024 BW3),2024-01-24,50.3546960434,5.3852335069,15818431.75518946,0.0,0
(2024 BY3),2024-01-24,94.1976305719,2.4464355145,41861228.5803644,0.0,0
(2024 BN4),2024-01-24,83.1840342251,9.4260720862,16492510.542180667,0.0,0
(2024 CV2),2024-01-24,180.3183724451,16.605114647,28784248.59759681,0.0,0
(2025 PD),2024-01-24,19.4106455316,13.8543585385,21161000.051430415,0.0,0
524391 (2002 AD2),2024-01-23,450.8582061718,19.7453369715,45129680.91678231,0.0,0
(2004 BH11),2024-01-23,96.3917752536,4.9111111526,47266712.250485525,0.0,0
(2015 BY512),2024-01-23,299.2540100804,17.7002034484,46887872.53431005,0.0,0
(2017 YL6),2024-01-23,172.2027088085,16.3504906723,33008101.986211516,0.0,0
(2020 BJ8),2024-01-23,88.3161195666,17.1500189971,33661907.643855,0.0,0
(2020 QR4),2024-01-23,78.3501764334,18.2142104277,62709632.87202658,0.0,0
(2021 BL3),2024-01-23,67.9266159267,23.3944898319,6597084.874059856,0.0,0
(2022 BS),2024-01-23,97.2836773688,22.0437561697,23794004.498183817,0.0,0
(2022 CZ4),2024-01-23,95.5080501462,2.2576064691,55395799.03652074,0.0,0
(2022 FH1),2024-01-23,88.3161195666,3.6768109966,69868835.10856351,0.0,0
(2023 EY2),2024-01-23,666.8681546232,25.033997837,66049996.306162015,0.0,0
(2023 VO5),2024-01-23,331.1616050056,12.3315107175,39007744.892912045,0.0,1
(2023 XV14),2024-01-23,159.2355303825,1.5529930118,25240109.811489604,0.0,0
(2023 YL),2024-01-23,361.4431335863,19.1271267185,35143304.74027036,0.0,1
(2024 BN),2024-01-23,53.7081234856,12.8652064308,9463444.27066566,0.0,0
(2024 BA1),2024-01-23,23.6613750114,6.3766626216,3271794.607150094,0.0,0
(2024 BV3),2024-01-23,26.0639346928,12.8236104131,3436066.666856477,0.0,0
(2024 BZ3),2024-01-23,16.3696720474,5.7060365924,938167.392532579,0.0,0
(2024 CJ),2024-01-23,54.2050786336,6.4168589788,3605748.903611836,0.0,0
(2024 CC1),2024-01-23,77.2751717118,3.0934752395,19105860.2074222,0.0,0
(2024 JQ),2024-01-23,54.4552779086,4.3610886741,28725786.393271647,0.0,0
(2009 TQ),2024-01-26,39.2681081809,13.4497446981,55021576.85308005,0.0,0
(2011 CQ1),2024-01-26,2.2596437711,4.6248127278,4328877.107189081,0.0,0
(2012 BX34),2024-01-26,17.948988478,18.5018325092,44118483.509263545,0.0,0
(2014 MA18),2024-01-26,47.2106498806,13.327171756,55737019.61568391,0.0,0
(2015 BA93),2024-01-26,363.1114792885,12.5110355755,28613286.99985721,0.0,0
(2017 BU32),2024-01-26,29.7879062798,14.4204813167,36164281.7345457,0.0,0
(2018 VB10),2024-01-26,41.1187571041,5.6172869871,42059665.92129967,0.0,0
(2021 JG6),2024-01-26,94.6324270793,17.2451730401,63249292.27314394,0.0,0
(2022 PK1),2024-01-26,54.4552779086,10.1813179798,28585644.320398398,0.0,0
(2023 RN9),2024-01-26,13.8051134108,5.6189037702,36385784.389233105,0.0,0
(2023 WY2),2024-01-26,981.838321526,13.050618564,68849075.6913521,0.0,0
(2024 BC3),2024-01-26,214.8028200758,17.8948028536,7422276.807876294,0.0,0
(2024 BA5),2024-01-26,37.1569432173,8.7826206032,2766491.433982897,0.0,0
(2024 CA),2024-01-26,83.9537266171,3.8360824547,31417759.478019517,0.0,0
(2024 CY2),2024-01-26,47.6474846455,4.8396638435,15360161.06028581,0.0,0
(2024 DS1),2024-01-26,485.3331752235,17.346717302,40247464.6855701,0.0,0
505657 (2014 SR339),2024-01-25,1196.850701766,16.4652725694,63956600.397250175,0.0,1
(2012 XS93),2024-01-25,613.8185073387,26.0745983941,15888843.642892987,0.0,0
(2016 CM246),2024-01-25,461.3600428879,30.7496321208,26961837.396998454,0.0,0
(2017 BN91),2024-01-25,69.5088300671,11.3506493591,21545932.529816106,0.0,0
(2017 BG92),2024-01-25,10.4722494541,6.2877597091,4502103.242685805,0.0,0
(2019 BV3),2024-01-25,56.7596852866,15.5096182247,28419988.24103792,0.0,0
(2020 BW12),2024-01-25,35.8129403019,12.6930844103,46520517.76077,0.0,0
(2021 BZ),2024-01-25,66.3804173771,16.7747273041,20133822.76399591,0.0,0
(2021 LL15),2024-01-25,30.2022973344,13.0379073918,52320229.89099904,0.0,0
(2021 UL4),2024-01-25,86.3057992509,11.3245885552,28021727.99865521,0.0,0
(2023 BP6),2024-01-25,100.9345796654,13.7119677505,28341602.60734595,0.0,0
(2024 BD2),2024-01-25,109.6579136575,12.773068529,19424897.60659327,0.0,0
(2024 BF5),2024-01-25,48.5333175224,12.2958560346,5875694.085185004,0.0,0
(2024 CC),2024-01-25,54.706632051,5.8650424822,3916548.277197321,0.0,0
(2024 DU),2024-01-25,332.6901775226,16.76389844,46327165.25143602,0.0,0
(2024 UU9),2024-01-25,26.917825833,10.243320625,46557418.91776503,0.0,0
152742 (1998 XE12),2024-01-28,899.5803881691,24.9483491558,17412222.26988815,0.0,0
476904 (2008 WK32),2024-01-28,895.4471917267,13.7949672494,44267979.68263152,0.0,0
(2012 BL77),2024-01-28,130.0289270043,30.0106991669,63116189.03437057,0.0,0
(2017 BG136),2024-01-28,37.8477423675,18.7942850788,57501280.1345616,0.0,0
(2022 BM4),2024-01-28,440.5954204445,28.3992982417,51319498.69454058,0.0,0
(2022 SR4),2024-01-28,43.2553647725,9.2291014022,40961834.29289373,0.0,0
(2023 DA),2024-01-28,30.7637999642,3.9590725301,21649255.02141284,0.0,0
(2023 RO9),2024-01-28,39.6314515123,9.4975922038,58396506.13170109,0.0,0
(2023 VV3),2024-01-28,207.9888141418,12.1113836563,23258289.948018994,0.0,0
(2024 AQ),2024-01-28,356.4839478784,14.4969302508,17013127.316270202,0.0,1
(2024 AP4),2024-01-28,396.314515123,22.6056159757,17923864.1890432,0.0,1
(2024 AU4),2024-01-28,139.9716166857,17.4216401421,6306071.643875885,0.0,0
(2024 BP3),2024-01-28,18.7948982439,13.6734117113,708455.016176591,0.0,0
(2024 CR),2024-01-28,24.436554919,10.2374501212,2599481.568697857,0.0,0
(2024 CW1),2024-01-28,27.7996916474,8.3241367507,6522980.866045367,0.0,0
(2024 CU2),2024-01-28,127.6556316195,12.4568550242,25022901.498298634,0.0,0
(2024 CE3),2024-01-28,57.0216760901,6.6391587324,12842913.470646529,0.0,0
(2024 CO4),2024-01-28,28.8429700351,11.4726689198,2994074.80825198,0.0,0
(2024 BW17),2024-01-28,115.8884031771,13.5442197992,22106449.972993106,0.0,0
(2024 QT1),2024-01-28,17.2997560398,7.6591583933,58670807.78382736,0.0,0
(2024 VL),2024-01-28,34.043952726,8.0232470459,55208362.0458406,0.0,0
382825 (2003 XB22),2024-01-27,820.4270648822,15.8386281813,61020851.82381932,0.0,1
(2010 FC6),2024-01-27,534.6135707332,19.4531382702,74539243.19553623,0.0,0
(2013 BV15),2024-01-27,80.917038355,14.4454363852,31489029.234708562,0.0,0
(2017 CG1),2024-01-27,144.557283615,3.6231436831,64740200.099023916,0.0,0
(2017 SY32),2024-01-27,356.4839478784,14.1611648595,73795966.23828037,0.0,1
(2018 BX),2024-01-27,8.9958038817,8.4371849892,15074613.852035686,0.0,0
(2021 AB4),2024-01-27,25.4706471064,11.7260648246,28654158.82839714,0.0,0
(2021 CT6),2024-01-27,124.1766612574,11.5731429057,18799147.847645115,0.0,0
(2021 ET),2024-01-27,296.5104328249,15.7021706529,18440668.760611527,0.0,0
(2021 FK2),2024-01-27,15.4184237999,15.4842530563,65731030.519491315,0.0,0
(2021 RP12),2024-01-27,72.4502650757,18.3737149041,47757806.10932736,0.0,0
(2021 TG1),2024-01-27,13.6157001539,20.4674664406,63381902.96093034,0.0,0
(2021 PL132),2024-01-27,13.5531416942,12.2362342394,16605060.82879048,0.0,0
(2022 BN1),2024-01-27,28.0569190272,17.2189643446,67335988.79942146,0.0,0
(2016 FM151),2024-01-27,150.6745762577,3.3611675164,38594044.878763445,0.0,0
(2022 TZ1),2024-01-27,130.6291132614,37.6014127033,72063770.49693891,0.0,0
(2023 RA8),2024-01-27,44.8786700881,6.4490888058,32903459.069015227,0.0,0
(2023 RA13),2024-01-27,52.7278397554,3.1521750046,18158487.5044364,0.0,0
(2024 BJ),2024-01-27,33.1161605006,6.3467681741,353564.078934313,0.0,0
(2024 BF1),2024-01-27,131.2320698525,26.0211539532,4018425.967525382,0.0,0
(2024 BB4),2024-01-27,47.6474846455,10.481808825,11886177.88577104,0.0,0
(2024 BP4),2024-01-27,24.2125192369,11.2466579768,3012301.019864069,0.0,0
(2024 BC5),2024-01-27,64.5713667167,12.4316672327,2579700.840739237,0.0,0
(2024 BD5),2024-01-27,98.1838321526,4.6633368663,18571527.5675815,0.0,0
(2024 CB3),2024-01-27,57.2848761883,3.9647353915,23370037.941251997,0.0,0
(2024 FL5),2024-01-27,323.623446563,15.6650797866,56170916.2847491,0.0,0
666360 (2010 FC6),2024-01-27,534.6135707332,19.4531384987,74539243.6892092,0.0,0
(2004 LO2),2024-01-22,59.4346868419,19.1371842643,47061356.277338915,0.0,0
(2011 CC22),2024-01-22,338.8753497147,17.8955558838,59225836.6606715,0.0,1
(2017 WT28),2024-01-22,14.2573883328,3.8685129844,13897421.31654388,0.0,0
(2019 CF4),2024-01-22,23.6613750114,15.2321361206,61346269.37766866,0.0,0
(2020 YK3),2024-01-22,21.8796302659,6.5901078959,9419521.88724005,0.0,0
(2021 UB3),2024-01-22,22.0820799921,16.620202532,54137889.10029706,0.0,0
(2023 YU1),2024-01-22,322.1365318908,21.3983433945,19995160.079418875,0.0,0
(2024 BM),2024-01-22,23.6613750114,5.9753646619,3034029.676647746,0.0,0
(2024 BG2),2024-01-22,24.1012728161,31.5954574383,554989.39796625,0.0,0
(2024 BR2),2024-01-22,22.8055199748,4.041865318,292974.323621588,0.0,0
(2024 BD4),2024-01-22,29.5148091135,1.9090142776,798313.190840567,0.0,0
(2024 BX5),2024-01-22,18.7085435306,2.8104202294,6784260.56214047,0.0,0
(2024 CZ6),2024-01-22,48.7573371375,5.1514589156,4024026.582662868,0.0,0
(2023 HO36),2024-01-22,4.5924028604,8.3671118794,57384768.40659546,0.0,0
(2024 YB),2024-01-22,46.3489584089,2.9735708883,18570330.93421937,0.0,0
280136 (2002 OM4),2024-02-03,2138.1589076579,37.7013034933,46058769.124825865,0.0,0
(2007 BD),2024-02-03,49.435619262,12.0613788286,24884676.701646876,0.0,0
(2007 EG),2024-02-03,73.1206391247,7.7480668991,4482294.195850394,0.0,0
(2012 BO77),2024-02-03,206.0819612321,27.8524511147,46639131.06953347,0.0,0
(2016 GX220),2024-02-03,10.328564805,16.1613064676,60827675.95965023,0.0,0
(2020 CZ1),2024-02-03,49.435619262,12.3882049968,18159901.65310151,0.0,0
(2020 FL),2024-02-03,64.8694146035,9.4038983173,36622277.797679596,0.0,0
(2022 CF),2024-02-03,66.9946278168,10.1920494577,24321120.5517355,0.0,0
(2022 SS6),2024-02-03,201.3909630836,10.7247545598,55308271.97066604,0.0,0
(2023 BG),2024-02-03,130.6291132614,12.4597066617,8146285.768913164,0.0,0
(2023 MW4),2024-02-03,84.7305408852,7.6439334427,57883835.57759192,0.0,0
(1999 TJ10),2024-02-03,381.979432159,7.8277963769,55542460.79400561,0.0,0
(2023 XT11),2024-02-03,280.5691902716,7.3997238427,18768396.83860323,0.0,0
(2024 AP7),2024-02-03,654.6964390669,30.6115703027,53313182.3572524,0.0,0
(2024 BN3),2024-02-03,19.0563613233,7.261683382,2876614.195956221,0.0,0
(2024 BA4),2024-02-03,26.3051013113,12.9871534458,3517720.071541368,0.0,0
(2024 CT),2024-02-03,25.7063241024,8.2117647625,681673.36221835,0.0,0
(2024 CW2),2024-02-03,80.8053245222,7.7485945687,4482860.109632817,0.0,0
(2024 CG3),2024-02-03,108.6525638621,4.3084708867,27141604.445044547,0.0,0
(2024 DT1),2024-02-03,217.7910249632,10.7797388285,28277876.69724633,0.0,0
(2025 CE2),2024-02-03,54.4552779086,13.1980664884,12417355.461654076,0.0,0
(2008 OS7),2024-02-02,501.2333723065,18.1668475019,2854115.543975867,0.0,1
(2013 YW102),2024-02-02,113.2504610618,10.5309803393,44251200.32177892,0.0,0
(2015 YQ1),2024-02-02,14.9293183439,8.1804515947,41747982.57390036,0.0,0
(2016 TD18),2024-02-02,115.3559443307,12.2995469516,30185483.181699697,0.0,0
(2017 VT12),2024-02-02,494.3561926196,11.984125665,41198419.704030275,0.0,0
(2019 AB9),2024-02-02,74.8238376074,7.3956039036,25319631.19221062,0.0,0
(2019 DX),2024-02-02,22.3892723248,27.2428397245,73789106.29331344,0.0,0
585185 (2017 VT12),2024-02-02,487.5733713755,11.9841263632,41198422.47159087,0.0,0
(2021 QL1),2024-02-02,92.4783300513,12.3600677875,34915066.99499832,0.0,0
(2021 SA2),2024-02-02,34.043952726,15.842627686,36855686.258690104,0.0,0
(2022 AD),2024-02-02,80.917038355,8.9647904605,32511479.977440417,0.0,0
(2022 KH1),2024-02-02,47.2106498806,7.7418557969,53349766.53132068,0.0,0
(2024 BP1),2024-02-02,66.0754270632,7.2065031912,3424380.21589016,0.0,0
(2024 BH3),2024-02-02,63.3928064522,7.2778919635,9667724.066655068,0.0,0
(2024 BJ3),2024-02-02,37.1569432173,17.7452411405,858071.032398222,0.0,0
(2024 BO3),2024-02-02,26.7941496575,12.1280546063,5158343.530864603,0.0,0
(2024 CP),2024-02-02,55.7237042765,3.7756193665,13122292.160325073,0.0,0
(2024 CA1),2024-02-02,88.3161195666,9.9565915078,15387798.593577895,0.0,0
(2024 CD3),2024-02-02,36.8162863142,8.6086529,5649716.180296974,0.0,0
(2024 CO8),2024-02-02,29.3792008837,10.5198913756,6136379.204545792,0.0,0
(2024 TK2),2024-02-02,52.9712204056,19.3188360537,73983143.1829831,0.0,0
(2025 CC),2024-02-02,18.1986837803,4.6031265011,8100623.637058389,0.0,0
(2007 RF1),2024-02-04,35.8129403019,10.9204815314,50796452.690398835,0.0,0
(2009 BB),2024-02-04,1355.3141694186,17.4922056926,69790132.20770885,0.0,0
(2011 MD),2024-02-04,15.0674576258,2.3262297893,15899243.058504334,0.0,0
(2015 BS509),2024-02-04,520.0438667242,22.4037337451,66284298.47980769,0.0,0
(2016 JA6),2024-02-04,32.6617897446,7.6998185786,47165395.2828938,0.0,0
(2017 PY26),2024-02-04,190.5636132329,16.0378484687,22312340.534128163,0.0,0
(2019 CB2),2024-02-04,37.5007521798,16.9862666794,20909690.499858696,0.0,0
(2019 CC5),2024-02-04,239.9053752622,14.9596837911,7336200.661843149,0.0,1
(2020 BP8),2024-02-04,47.2106498806,13.1742398582,41154788.84197394,0.0,0
(2020 QA2),2024-02-04,49.435619262,11.3187961981,61251033.72805008,0.0,0
(2020 VV1),2024-02-04,43.0566244241,5.242436076,59169674.478718236,0.0,0
(2021 CC5),2024-02-04,69.8296682492,20.9939153214,64928532.283358134,0.0,0
(2022 PA1),2024-02-04,29.2442157171,11.238151297,48276311.14492419,0.0,0
(2023 FG),2024-02-04,18.8816515525,8.5071257978,54226916.21391383,0.0,0
(2023 HD4),2024-02-04,36.8162863142,15.1601152493,65538220.46699374,0.0,0
(2023 RG3),2024-02-04,62.8116177092,12.6845780785,59648491.99227277,0.0,0
(2020 WN24),2024-02-04,340.4395272595,4.5388729494,51254917.93733242,0.0,0
(2024 AF),2024-02-04,105.2058716137,5.2608166012,13169702.747205045,0.0,0
(2024 BT4),2024-02-04,52.9712204056,5.1657215056,10489977.150315356,0.0,0
(2024 CB),2024-02-04,36.9862225707,8.4307851004,3657359.929405244,0.0,0
(2024 CZ),2024-02-04,28.3165265026,5.5279630328,4618569.388180952,0.0,0
(2024 CN1),2024-02-04,242.1251923687,18.4381795993,62745465.75063194,0.0,0
(2024 CJ3),2024-02-04,106.1793295584,9.6932804606,9200437.706517998,0.0,0
(2024 LO4),2024-02-04,17.6213825176,2.9056628698,24328134.732106403,0.0,0
(2025 DQ),2024-02-04,6.1381850734,4.2765557318,18539536.063082002,0.0,0
(2011 FR29),2024-01-29,292.4421571708,9.3384442533,10609397.838783216,0.0,0
(2012 BA62),2024-01-29,27.7996916474,7.6066341103,11040846.593022231,0.0,0
(2014 TV),2024-01-29,78.3501764334,13.0828825346,50471020.35627994,0.0,0
(2014 YS),2024-01-29,74.8238376074,10.9549634143,10792518.706517054,0.0,0
(2016 WP48),2024-01-29,133.0576897973,15.5098350191,61601533.504054464,0.0,0
(2018 CB2),2024-01-29,59.4346868419,27.0445133478,64721360.28182845,0.0,0
(2019 WT1),2024-01-29,25.9441817907,16.8335933463,53668079.20361054,0.0,0
(2021 CX),2024-01-29,14.9293183439,19.3598551844,51389428.80230377,0.0,0
(2022 AT6),2024-01-29,134.2888574426,32.1572839695,65327438.10038905,0.0,0
(2022 BU4),2024-01-29,21.5794304844,15.6313860532,33569692.55474917,0.0,0
(2023 KJ4),2024-01-29,23.5526608683,9.2479851394,48479811.4163326,0.0,0
(2023 MC),2024-01-29,44.0595420444,17.4872002796,66187528.704032265,0.0,0
(2023 RS),2024-01-29,2.0419259045,7.08526288,67278439.89009266,0.0,0
(2024 BC6),2024-01-29,14.3231974473,12.1301248501,815531.232487152,0.0,0
(2024 DR),2024-01-29,159.2355303825,15.0376898931,23504349.018267967,0.0,0
667303 (2011 FR29),2024-01-29,291.0985075098,9.33844426,10609397.898622364,0.0,0
(2005 YO3),2024-01-31,56.7596852866,22.9567735451,69008383.58509913,0.0,0
(2008 CH116),2024-01-31,831.8403422506,25.1553623685,50145460.40021815,0.0,0
(2015 QK9),2024-01-31,58.8897863577,16.2060808696,66964320.98465122,0.0,0
(2016 FC12),2024-01-31,67.6145214758,8.2243586129,35974579.30852121,0.0,0
(2017 ST10),2024-01-31,12.4176661257,23.7011768054,70648517.75466895,0.0,0
(2020 QZ4),2024-01-31,47.2106498806,6.506304008,62781279.3011925,0.0,0
613939 (2008 CH116),2024-01-31,839.5372661714,25.1553533039,50145406.84418069,0.0,0
(2022 OT1),2024-01-31,52.9712204056,4.9382235106,10399885.184100144,0.0,0
(2023 BW9),2024-01-31,274.1826557868,26.5748436621,40066422.64479756,0.0,0
(2023 WX1),2024-01-31,389.080960011,12.2490432893,36890271.08714541,0.0,1
(2023 QR105),2024-01-31,724.5026507569,18.8300503431,45787521.76753203,0.0,1
(2024 AW1),2024-01-31,76.9201245487,4.3293634282,18148716.055803955,0.0,0
(2024 BZ1),2024-01-31,108.6525638621,18.2927793923,23731915.951731134,0.0,0
(2024 BR3),2024-01-31,54.2050786336,11.2862819388,4368848.536069056,0.0,0
(2024 BA6),2024-01-31,422.7075246174,17.8193267989,43243173.92535076,0.0,0
(2024 CK),2024-01-31,51.5276075896,7.7235850306,2335149.717019866,0.0,0
(2024 BS6),2024-01-31,45.2939273097,11.9365039442,1911877.473722292,0.0,0
(2024 CA3),2024-01-31,115.3559443307,24.6868857884,15791270.152560992,0.0,0
(2024 CJ4),2024-01-31,82.8018383048,6.6032442554,20793843.898982365,0.0,0
418896 (2009 AK15),2024-01-30,755.1617405255,13.2156080526,31355282.94949099,0.0,0
